Job Name,Company,Salary,Link
Compliance Associate,Bitso (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1437
Community Manager,Fableborne (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1432
Business Development,MEXC (100+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1431
Customer Service,MEXC (100+ Staff),"$1,500 - $2,500 / month",https://www.dejob.top/jobDetail?id=1430
Customer Service,MEXC (100+ Staff),"$2,000 - $2,500 / month",https://www.dejob.top/jobDetail?id=1429
Community Manager,MEXC (100+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1428
Operations and Maintenance Engineer,MEXC (100+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1427
Solution & Support Associate,MEXC (100+ Staff),"$1,000 - $1,000 / month",https://www.dejob.top/jobDetail?id=1426
Frontend Engineer,OpenOs (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1425
Frontend Engineer,Juno (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1424
Head of People and Talent,dYdX (30+ Staff),"$18,750 - $23,000 / month",https://www.dejob.top/jobDetail?id=1423
Principal Engineer,Altered State Machine (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1422
Account Executive,Altered State Machine (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1421
Solidity Engineer,GemSale Capital (10+ Staff),"$4,500 - $7,000 / month",https://www.dejob.top/jobDetail?id=1420
Frontend Engineer,OpenOs (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1419
Customer Service,MEXC (100+ Staff),"$1,500 - $2,500 / month",https://www.dejob.top/jobDetail?id=1418
Operation Manager,Bitget (100+ Staff),"$4,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=1417
Software Engineer,NEAR Protocol (100+ Staff),"$13,800 - $16,250 / month",https://www.dejob.top/jobDetail?id=1416
Business Manager,BYDFi (100+ Staff),"$2,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1414
Customer Service,Lbank (100+ Staff),"$500 - $1,500 / month",https://www.dejob.top/jobDetail?id=1413
Fullstack Engineer,Connect3/Briefy (10+ Staff),$400 - $550 / month,https://www.dejob.top/jobDetail?id=1412
Marketing Associate,Connect3/Briefy (10+ Staff),$400 - $550 / month,https://www.dejob.top/jobDetail?id=1411
Backend Engineer,Connect3/Briefy (10+ Staff),"$3,000 - $4,800 / month",https://www.dejob.top/jobDetail?id=1409
Settlement Analyst,Wintermute (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1408
Ambassador,ETHS (10+ Staff),$280 - $300 / month,https://www.dejob.top/jobDetail?id=1407
Business Development,VALR (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1405
UX Writer,Pintu (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1402
Product Manager,Dapper Labs (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1401
Ambassador,Mode  (10+ Staff),"$500 - $1,000 / month",https://www.dejob.top/jobDetail?id=1400
Systems Administrator, DFINITY (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1399
Engineering Manager,Coinbase (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1398
Frontend Engineer,=nil; (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1397
Researcher,=nil; (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1396
Marketing Specialist,DojimaNetwork (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1395
Illustrator / Animator,DojimaNetwork (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1394
Host,Zecrey (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1393
Senior Product Manager,OneKey (30+ Staff),"$4,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1391
Frontend Engineer,Screenshot Labs (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1390
Community Manager,coincatch (100+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1388
Frontend Engineer,Pundi X (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1386
Blockchain Engineer,Pundi X (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1385
Software Engineer,Teller (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1383
Software Engineer,Sparkle (30+ Staff),"$2,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1381
Community Moderator,Big Time (30+ Staff),"$100 - $1,000 / month",https://www.dejob.top/jobDetail?id=1371
Community Moderator,Big Time (30+ Staff),"$100 - $1,000 / month",https://www.dejob.top/jobDetail?id=1370
Test Engineer,Big Time (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1369
Business Development,MEXC (100+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1368
Research Assistant,MEXC (100+ Staff),"$1,000 - $1,000 / month",https://www.dejob.top/jobDetail?id=1367
Translator,MEXC (100+ Staff),"$2,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1366
Customer Service,MEXC (100+ Staff),"$2,000 - $2,500 / month",https://www.dejob.top/jobDetail?id=1365
Customer Service,MEXC (100+ Staff),"$1,300 - $2,000 / month",https://www.dejob.top/jobDetail?id=1364
Translator,MEXC (100+ Staff),"$2,000 - $2,500 / month",https://www.dejob.top/jobDetail?id=1363
DevOps Engineer,Pudgy Penguins (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1362
Translator,MEXC (100+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=1361
Operations and Maintenance Engineer,MEXC (100+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1360
Business Development,BYDFi (100+ Staff),"$2,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1359
Community Manager,Origin Protocol (30+ Staff),"$2,000 - $2,200 / month",https://www.dejob.top/jobDetail?id=1357
Community Manager,Origin Protocol (30+ Staff),"$2,000 - $2,200 / month",https://www.dejob.top/jobDetail?id=1356
Head of Operations,Mesha (10+ Staff),"$2,500 - $4,500 / month",https://www.dejob.top/jobDetail?id=1352
Software Engineer,Koii Network (10+ Staff),"$4,320 - $6,400 / month",https://www.dejob.top/jobDetail?id=1351
Backend Engineer,AlphaClub （Cheers） (1-5 Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1350
Backend Engineer,AlphaClub （Cheers） (1-5 Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1349
Business Development,RubyDex (100+ Staff),"$800 - $5,000 / month",https://www.dejob.top/jobDetail?id=1348
Customer Service,coincatch (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1347
Graphic Designer,Composable Finance (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1344
Partnerships Manager,Transak (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1343
Ambassador,Stars Arena (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1342
Marketing Lead,PlanX (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=1341
Ambassador,CESS  (10+ Staff),$1 - $100 / month,https://www.dejob.top/jobDetail?id=1340
Ambassador,CESS  (10+ Staff),$1 - $100 / month,https://www.dejob.top/jobDetail?id=1339
Project Operation,X World Games (30+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=1337
Operation Manager,NFTGo (30+ Staff),"$3,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=1336
Operations and Maintenance Engineer,NFTGo (30+ Staff),"$2,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=1335
Customer Support,NFTGo (30+ Staff),"$2,500 - $4,500 / month",https://www.dejob.top/jobDetail?id=1334
Collab Manager,OpenOs (10+ Staff),"$600 - $1,000 / month",https://www.dejob.top/jobDetail?id=1333
QA/QC Engineer,PIF Nation (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1330
Business Development,PIF Nation (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1329
Research Assistant,Nanovest  (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1328
HRBP,FameEX (100+ Staff),"$2,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=1327
Technical Director,FameEX (100+ Staff),"$5,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=1326
Marketing Lead,DODO (100+ Staff),"$3,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=1324
Community Operation,tintinland (30+ Staff),"$2,000 - $2,700 / month",https://www.dejob.top/jobDetail?id=1323
Fullstack Engineer,HypeLab (5+ Staff),"$10,800 - $15,000 / month",https://www.dejob.top/jobDetail?id=1322
Collab Manager,Meta Merge (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1321
Operation Manager,Galxe (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1320
Frontend Engineer,ConsenSys (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1319
Marketing Manager,DODO (100+ Staff),"$2,300 - $3,500 / month",https://www.dejob.top/jobDetail?id=1318
Public Relations Manager,DODO (100+ Staff),"$2,000 - $3,400 / month",https://www.dejob.top/jobDetail?id=1317
Solution & Support Associate,Horizon (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1316
Marketing Lead,PlanX (30+ Staff),"$500 - $2,000 / month",https://www.dejob.top/jobDetail?id=1315
Ambassador,DODO (100+ Staff),"$2,700 - $5,300 / month",https://www.dejob.top/jobDetail?id=1314
Business Development Lead,DODO (100+ Staff),"$3,400 - $5,400 / month",https://www.dejob.top/jobDetail?id=1313
Social Media Operation,Gate io  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1312
Business Manager,Bitget (100+ Staff),"$4,500 - $5,500 / month",https://www.dejob.top/jobDetail?id=1311
Sales Manager,Bitget (100+ Staff),"$3,500 - $4,500 / month",https://www.dejob.top/jobDetail?id=1310
Operation Manager,Bitget (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1309
Growth Lead,Scroll  (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1308
Community Manager,Ava Labs (30+ Staff),"$1 - $2,000 / month",https://www.dejob.top/jobDetail?id=1307
Community Manager,Ava Labs (30+ Staff),"$1 - $2,000 / month",https://www.dejob.top/jobDetail?id=1306
Backend Engineer,Anima (10+ Staff),"$4,200 - $6,800 / month",https://www.dejob.top/jobDetail?id=1304
Social Media Operation,BNB Chain (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1303
Ambassador,Vent Finance (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1302
Investment Manager,BNB Chain (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1301
Business Manager,Bitget (100+ Staff),"$5,000 - $5,500 / month",https://www.dejob.top/jobDetail?id=1295
Data Scientist,Yuga Labs (100+ Staff),"$16,000 - $18,000 / month",https://www.dejob.top/jobDetail?id=1285
Rust Engineer,Koii Network (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1284
DevOps Engineer,ConsenSys (100+ Staff),"$11,250 - $23,100 / month",https://www.dejob.top/jobDetail?id=1283
Backend Engineer,ConsenSys (100+ Staff),"$8,300 - $16,750 / month",https://www.dejob.top/jobDetail?id=1282
Wallet Developer,Bitget (100+ Staff),"$4,500 - $6,000 / month",https://www.dejob.top/jobDetail?id=1280
Social Media Operation,beepcrypto (10+ Staff),"$1,200 - $1,800 / month",https://www.dejob.top/jobDetail?id=1277
SEO Engineer,BYDFi (100+ Staff),"$1,500 - $3,000 / month",https://www.dejob.top/jobDetail?id=1276
Operation Manager,BYDFi (100+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=1275
Community Manager,Bitget (100+ Staff),"$3,000 - $5,500 / month",https://www.dejob.top/jobDetail?id=1274
Illustrator / Animator,2MR LABS (10+ Staff),$200 - $700 / month,https://www.dejob.top/jobDetail?id=1273
PR Marketing Planner,Lightnet (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1272
Product Owner,Lightnet (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1271
Community Manager,Lightnet (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1270
Content Writer,BNB Chain (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1269
React Engineer,Coin98 (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1268
DevOps Engineer,Web3Auth (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1267
Social Media Operation,tintinland (30+ Staff),"$2,400 - $3,400 / month",https://www.dejob.top/jobDetail?id=1266
Social Media Operation,tintinland (30+ Staff),"$2,400 - $3,400 / month",https://www.dejob.top/jobDetail?id=1265
Ambassador,D8X (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1264
Content Writer,Bitget Wallet (100+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1263
Zero-Knowledge Cryptography Engineer,Bitget Wallet (100+ Staff),"$5,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=1262
Product Lead,Krystal (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1260
Software Engineer,Aptos (30+ Staff),"$10,700 - $12,000 / month",https://www.dejob.top/jobDetail?id=1259
Marketing Manager,Ancient8 (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1258
IOS Engineer,OpenBlock (10+ Staff),"$3,000 - $8,000 / month",https://www.dejob.top/jobDetail?id=1257
Business Development,PlanX (30+ Staff),"$1,400 - $2,000 / month",https://www.dejob.top/jobDetail?id=1256
User Growth Operation,PlanX (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=1255
Content Marketer,PlanX (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=1254
SEO Engineer,Bitget (100+ Staff),"$4,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=1253
Reporter,ChainCatcher (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1252
Business Development Associate,BNB Chain (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1251
Ambassador,Bitget Wallet (100+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1250
Account Manager,Transak (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1249
Product Manager,Transak (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1248
Solutions Engineer,Aptos (30+ Staff),"$10,800 - $17,500 / month",https://www.dejob.top/jobDetail?id=1247
Ambassador,Arcana  (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1246
Translator,MEXC (100+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=1245
Customer Service,MEXC (100+ Staff),"$1,500 - $2,500 / month",https://www.dejob.top/jobDetail?id=1244
HR Manager,MEXC (100+ Staff),"$1,500 - $2,500 / month",https://www.dejob.top/jobDetail?id=1243
Customer Service,MEXC (100+ Staff),"$1,500 - $2,500 / month",https://www.dejob.top/jobDetail?id=1242
R&D Engineer,嗨象孵化 (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1241
Frontend Engineer,嗨象孵化 (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1240
Community Moderator,RepubliK_GG (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1239
Ambassador,RepubliK_GG (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1238
Backend Engineer,KCEX (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=1237
Community Manager,Lbank (100+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1236
Growth Lead,Lbank (100+ Staff),"$6,000 - $9,000 / month",https://www.dejob.top/jobDetail?id=1235
Marketing Manager,Lbank (100+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1234
Community Manager,Lbank (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1233
Public Relations Manager,Lbank (100+ Staff),"$2,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=1232
Marketing Manager,Dune (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1231
Business Development,Koii Network (10+ Staff),"$1 - $2,000 / month",https://www.dejob.top/jobDetail?id=1230
Marketing Associate,Koii Network (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=1229
Data Engineer,CoinList (30+ Staff),"$14,500 - $18,000 / month",https://www.dejob.top/jobDetail?id=1227
Business Development,krpbit (30+ Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=1226
Creative Producer,RepubliK_GG (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1225
Business Development,CoinNess (30+ Staff),"$1 - $5,000 / month",https://www.dejob.top/jobDetail?id=1224
Frontend Engineer,AlphaClub （Cheers） (1-5 Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1222
Business Development,MEXC (100+ Staff),"$1,000 - $1,000 / month",https://www.dejob.top/jobDetail?id=1221
Product Manager,Coinbase (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1218
Data Engineer,Yuga Labs (100+ Staff),"$13,000 - $17,000 / month",https://www.dejob.top/jobDetail?id=1217
Operation Manager,Coinstore (100+ Staff),"$5,000 - $9,000 / month",https://www.dejob.top/jobDetail?id=1216
Business Director,Coinstore (100+ Staff),"$5,000 - $9,000 / month",https://www.dejob.top/jobDetail?id=1215
Content Writer,Mesha (10+ Staff),$600 - $900 / month,https://www.dejob.top/jobDetail?id=1214
Business Manager,Bitget (100+ Staff),"$5,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=1213
Product Operation,Gate io  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1212
Operation Manager,Gate io  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1211
Operation Manager,Gate io  (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1210
Golang Engineer,Bitget Wallet (100+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=1209
Researcher,Momentum Capital (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1208
Director of Investment,Momentum Capital (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1207
IOS Engineer,Dapper Labs (100+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1206
Social Media Operation,Messari (30+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=1205
Investment Researcher,青桐资本 (30+ Staff),"$200 - $1,000 / month",https://www.dejob.top/jobDetail?id=1204
Product Manager,NFTGo (30+ Staff),"$3,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=1203
Marketing Manager,CoinTracker (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=1200
